No,Surname,Other Names,County Code,County Name,Constituency Code,Constituency Name,Ward Code,Ward Name,Party Code,Political Party Name,Abbrv,Gender
10779,ONDICHO,JIMM KENNEDY,46,NYAMIRA,271,WEST MUGIRANGO,1354,BOSAMARO,IND,INDEPENDENT,IND,Male
10780,ONDIEKI,NAOM NYAECHERO,46,NYAMIRA,271,WEST MUGIRANGO,1354,BOSAMARO,33,KENYA AFRICAN NATIONAL UNION,KANU,Female
10781,ONDIGI,PETERSON MACHOGU,46,NYAMIRA,271,WEST MUGIRANGO,1354,BOSAMARO,46,FRONTIER ALLIANCE PARTY,FAP,Male
10782,ORINA,BONIFACE OMBORI,46,NYAMIRA,271,WEST MUGIRANGO,1354,BOSAMARO,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
10783,ABUGA,STEPHEN MOREMI,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,IND,INDEPENDENT,IND,Male
10784,AGWATA,MOSES MOSOTI,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,64,UNITED DEMOCRATIC PARTY,UDP,Male
10785,ARISA,JARED ABDUL,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
10786,BOGONKO,ABSOLOMON J M O,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,IND,INDEPENDENT,IND,Male
10787,BUSENI,ROBINSON MOCHECHE,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
10788,GEKE,SAGWE KODECK,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,IND,INDEPENDENT,IND,Male
10789,KAMANDA,EVANS ONTITA,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,8,RESTORE AND BUILD KENYA,RBK,Male
10790,MANYARA,ROBINSON NYARIKI,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,IND,INDEPENDENT,IND,Male
10791,MOGERE,SAMUEL OMWOYO,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,27,JUBILEE PARTY,JP,Male
10792,MOSE,HENRY ARISA,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
10793,NYAKUNDI,SAMUEL N,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,38,PEOPLES EMPOWERMENT PARTY,PEP,Male
10794,NYANTIKA,MANGI,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,58,REPUBLICAN LIBERTY PARTY,RLP,Male
10795,OBASANCHO,KINGSLEY,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,37,NATIONAL AGENDA PARTY OF KENYA,NAPK,Male
10796,OBIERO,JOSHUA BOKOO,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,65,DILIGENCE DEVELOPMENT ALLIANCE,DDA,Male
10797,OBWOGE,GEORGE KAMANDA,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,62,AMANI NATIONAL CONGRESS,ANC,Male
10798,OINDO,DOUGLAS MOKAYA,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
10799,OMWOYO,EZEKIEL MACHOKA,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,50,MUUNGANO PARTY,MUUNGANO,Male
10800,ONGERI,MARGARET JOYCE,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA,Female
10801,ONGONDI,VINICENT BOKOO,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
10802,ONYANCHA,JOSHUA MOSOTI,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,3,THE LABOUR PARTY OF KENYA,LPK,Male
10803,ONYANCHA,NELSON ONDUKO,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,19,KENYA SOCIAL CONGRESS,KSC,Male
10804,OTINGA,GEORGE KAMANDA,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,71,NATIONAL LIBERAL PARTY,NLP,Male
10805,PETERSON,MOGUSU OCHARO,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,54,CHAMA CHA MASHINANI,CCM,Male
10806,SIMI,SAMUEL MONGARE,46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,25,PROGRESSIVE PARTY OF KENYA,PPOK,Male
10807,ANUNDA,JULIUS NYAUMA,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,8,RESTORE AND BUILD KENYA,RBK,Male
10808,ARASA,ROBERT ONUNDU,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,29,NATIONAL RAINBOW COALITION,NARC,Male
10809,ARUASA,SAMUEL MENGE,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,54,CHAMA CHA MASHINANI,CCM,Male
10810,BIGINGA,MOENGA PETER,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,IND,INDEPENDENT,IND,Male
10811,KENYANDO,GEOFFREY ONYANCHA,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
10812,KENYATTA,EDWIN MOMANYI,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,39,PEOPLES DEMOCRATIC PARTY,PDP,Male
10813,MAKAMBI,JONES OMBORI,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
10814,MASIRA,DUKE OYAGI,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
10815,MICHIRA,GABRIEL AMENYA,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
10816,MOINDI,THOMAS MONG'ARE,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,IND,INDEPENDENT,IND,Male
10817,MOMANYI,EVANS MOTONG'WA,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,27,JUBILEE PARTY,JP,Male
10818,NYABUTO,RICHARD DALILI,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,49,FEDERAL PARTY OF KENYA,FPK,Male
10819,Omaiko,Omenge Duke,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,62,AMANI NATIONAL CONGRESS,ANC,Male
10820,ONCHARI,SAMWEL,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,71,NATIONAL LIBERAL PARTY,NLP,Male
10821,ONGO,JACKSON OBOTE,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,9,KENYA NATIONAL CONGRESS,KNC,Male
10822,ONGWANO,ROBERT APIEMI,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,IND,INDEPENDENT,IND,Male
10823,ONUNDU,GEORGE MORARA,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
10824,OROBI,ISAAC GEORGE,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,19,KENYA SOCIAL CONGRESS,KSC,Male
10825,SAGWE,ZAPHANIAH M NYANGAU,46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,37,NATIONAL AGENDA PARTY OF KENYA,NAPK,Male
10826,ABIRI,EVANS SABABU,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
10827,ABIRI,ISAAC OERRI,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,27,JUBILEE PARTY,JP,Male
10828,ARANI,CHARLES NYAMONGO,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,39,PEOPLES DEMOCRATIC PARTY,PDP,Male
10829,ATERO,ENOCK MOSOMI,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,54,CHAMA CHA MASHINANI,CCM,Male
10830,ATERO,ENOCKSON ATEKA,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,IND,INDEPENDENT,IND,Male
10831,BOSIRE,HASSAN KIANYAGA,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,62,AMANI NATIONAL CONGRESS,ANC,Male
10832,KING'OINA,PETER MONG'ARE,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
10833,KINGOINA,STEPHEN NYAKERIGA,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
10834,MOSE,GEORGE AROGO,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,25,PROGRESSIVE PARTY OF KENYA,PPOK,Male
10835,MOSOTA,THOMAS MOGAKA,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,15,PARTY FOR DEVELOPMENT AND REFORM,PDR,Male
10836,NYAANGA,YUVINALIS TERAH,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,IND,INDEPENDENT,IND,Male
10837,NYAKUNDI,MARY KWAMBOKA,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,58,REPUBLICAN LIBERTY PARTY,RLP,Female
10838,NYAMIERO,JARED OSUGA,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
10839,NYANCHAMA,SAMUEL NYANGAU,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA,Male
10840,NYANG'AU,OKERIO HASSAN,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,41,UNITED DEMOCRATIC MOVEMENT,UDM,Male
10841,OGWENO,EVANS MOSETI,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
10842,ONTESE,JOHNSTONE OMBAKA,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,19,KENYA SOCIAL CONGRESS,KSC,Male
10843,ONUNDA,THOMAS OGETII,46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,14,PARTY OF NATIONAL UNITY,PNU,Male
10844,BARONGO,CHARLES GETABU,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,39,PEOPLES DEMOCRATIC PARTY,PDP,Male
10845,BASWETI,ERIC OMANWA,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
10846,BASWETI,NICHOLAS ARANI,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,62,AMANI NATIONAL CONGRESS,ANC,Male
10847,CHARANA,JARED MONGARE,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,IND,INDEPENDENT,IND,Male
10848,CHWEYA,ELIJAH ONCHONG'A,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
10849,GESURA,FINLEY OTWORI,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,2,THE NATIONAL VISION PARTY,NVP,Male
10850,KEBASO,FRANCIS NYOKWOYO,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,15,PARTY FOR DEVELOPMENT AND REFORM,PDR,Male
10851,MOGAKA,PHILIP KONGO,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,71,NATIONAL LIBERAL PARTY,NLP,Male
10852,MONUBI,ALEX ONKOBA,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,50,MUUNGANO PARTY,MUUNGANO,Male
10853,MOSIGISI,PAULINE KERUBO,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,25,PROGRESSIVE PARTY OF KENYA,PPOK,Female
10854,MOTURI,HENRY NYACHAE,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,19,KENYA SOCIAL CONGRESS,KSC,Male
10855,NYAMBOGA,CHARLES OMBATI,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,27,JUBILEE PARTY,JP,Male
10856,NYANDIEKA,EVANS NYARIBO,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,8,RESTORE AND BUILD KENYA,RBK,Male
10857,NYANGANA,JULIUS OBONYO,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,7,PARTY OF INDEPENDENT CANDIDATES OF KENYA,PICK,Male
10858,OMBONGI,EVANS NYANUMBA,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,72,MOVEMENT FOR DEMOCRACY AND GROWTH,MDG,Male
10859,ONCHONG'A,ROBERT NYAMWEYA,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,IND,INDEPENDENT,IND,Male
10860,ONGAGA,CLIFFE MONDA,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,IND,INDEPENDENT,IND,Male
10861,ONYANDO,VINCENT,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,37,NATIONAL AGENDA PARTY OF KENYA,NAPK,Male
10862,OTORE,ZABLON RIOBA,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,54,CHAMA CHA MASHINANI,CCM,Male
10863,RIOBA,JOSEPH OTEKI,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,38,PEOPLES EMPOWERMENT PARTY,PEP,Male
10864,RIOBA,STEPHEN JOSEPH,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,14,PARTY OF NATIONAL UNITY,PNU,Male
10865,TAI,ROBERT,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,34,SAFINA,SAFINA,Male
10866,THOMAS,TIMOTHY BOGITA,46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,5,CHAMA MWANGAZA DAIMA,CMD,Male
10867,ATUYA,CALLEN KEMUMA,46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Female
10868,ENOCK,MAKWAE OMANDI,46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,IND,INDEPENDENT,IND,Male
10869,KABINGA,SHADRACK ARANI,46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,IND,INDEPENDENT,IND,Male
10870,KERAMA,HENRY OMBONGI,46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,62,AMANI NATIONAL CONGRESS,ANC,Male
10871,MAERI,RICHARD OBWOCHA,46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,54,CHAMA CHA MASHINANI,CCM,Male
10872,MAKORI,ANNE WACEKE,46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,27,JUBILEE PARTY,JP,Female
10873,MAYAKA,AMOS KIRIAGO,46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
10874,NDUMA,BENWELL KERONGO,46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,25,PROGRESSIVE PARTY OF KENYA,PPOK,Male
10875,OMAYO,BONFACE ONGWAE,46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
10876,OMAYO,FRANCIS MANG'ARE,46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
10877,ONGETI,JULIUS KIOBO,46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,9,KENYA NATIONAL CONGRESS,KNC,Male
10878,ONSOMU,JAMES NYAMBEGO,46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,IND,INDEPENDENT,IND,Male
10879,OROKO,JAMES OURU,46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,39,PEOPLES DEMOCRATIC PARTY,PDP,Male
10880,AKORA,ALFRED OBUNGU,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
10881,ATEI,ROBERT MOSOTA,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,19,KENYA SOCIAL CONGRESS,KSC,Male
10882,MANGERA,CHRISANTUS NYAGETARI,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,54,CHAMA CHA MASHINANI,CCM,Male
10883,MOKORO,DANIEL ARASA,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,62,AMANI NATIONAL CONGRESS,ANC,Male
10884,MORIASI,JAMES MBOYA,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
10885,MOSOTA,MOSES,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
10886,NYAKUNDI,HESBORN ARAO,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
10887,NYANDIBA,BENTER NYABOKE,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,39,PEOPLES DEMOCRATIC PARTY,PDP,Female
10888,NYANG'AU,RICHARD ONYIERE,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
10889,OMAYIO,FRED NYACHAE,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,27,JUBILEE PARTY,JP,Male
10890,OMBUI,JAMES OIRE,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
10891,ONGERI,THOMAS WILLIAM,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,37,NATIONAL AGENDA PARTY OF KENYA,NAPK,Male
10892,RIOBA,GEOFFREY,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,14,PARTY OF NATIONAL UNITY,PNU,Male
10893,SHIKUKU,NASHON ODIWUOR,46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,61,CITIZENS CONVENTION PARTY,CCP,Male
10894,ARIAGA,JACKSON OGWANKWA,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
10895,ASAMBA,JOSEPH NDUBI,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,19,KENYA SOCIAL CONGRESS,KSC,Male
10896,ASUMARI,RACHEL NYAKERARIO,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,15,PARTY FOR DEVELOPMENT AND REFORM,PDR,Female
10897,AUMBI,CHARLES MOSONGO,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,71,NATIONAL LIBERAL PARTY,NLP,Male
10898,FINLAY,ANYOTA KEGWAH,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,32,SOCIAL DEMOCRATIC PARTY OF KENYA,SDP,Male
10899,MANENGA,PETER MAORE,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
10900,MARITA,JULIUS MICHIRA,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,3,THE LABOUR PARTY OF KENYA,LPK,Male
10901,MASAI,BENSON NYABURI,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,25,PROGRESSIVE PARTY OF KENYA,PPOK,Male
10902,MATWERE,MOSES NYANDOCHE,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,13,DEMOCRATIC PARTY OF KENYA,DP,Male
10903,MESA,STEPHEN YOUNG N,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,62,AMANI NATIONAL CONGRESS,ANC,Male
10904,MOGA,VICTOR,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,76,THIRDWAY ALLIANCE KENYA,TAK,Male
10905,MOGERE,LAMECK ONGERI,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,37,NATIONAL AGENDA PARTY OF KENYA,NAPK,Male
10906,MOKAYA,MARTHA KERUBO,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,IND,INDEPENDENT,IND,Female
10907,MOMANYI,THADDEUS NYABARO,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,2,THE NATIONAL VISION PARTY,NVP,Male
10908,MOSE,ISAAC MOMANYI,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,54,CHAMA CHA MASHINANI,CCM,Male
10909,MOSE,SIMEON ORWARU,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
10910,NDUBI,FRANCIS AMENYA,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,14,PARTY OF NATIONAL UNITY,PNU,Male
10911,NGASORA,EVANS MORIASI,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,50,MUUNGANO PARTY,MUUNGANO,Male
10912,NYATIGO,DANIEL ABUGA,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,41,UNITED DEMOCRATIC MOVEMENT,UDM,Male
10913,OKAMBARA,BARNABAS KABORA,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,27,JUBILEE PARTY,JP,Male
10914,ONDIEKI,WILFRED KAMBARA,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,39,PEOPLES DEMOCRATIC PARTY,PDP,Male
10915,ONGORI,MARGRET NYANCHAMA,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,33,KENYA AFRICAN NATIONAL UNION,KANU,Female
10916,ONGUSO,BENARD ATUYA,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
10917,ORWARU,CALLEN KWAMBOKA,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,44,PARTY OF DEMOCRATIC UNITY,PDU,Female
10918,SIMION,TIMOTHY KIBOGO,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,5,CHAMA MWANGAZA DAIMA,CMD,Male
10919,SOBERA,ISAAC,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,34,SAFINA,SAFINA,Male
10920,SOGOTA,DAVID MOGIRE,46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,17,AGANO PARTY,AGANO,Male
10921,BWO-NDIEKI,JOHN NYARIKI,46,NYAMIRA,273,BORABU,1362,MEKENENE,58,REPUBLICAN LIBERTY PARTY,RLP,Male
10922,GWARO,PAWINE NYANGENA,46,NYAMIRA,273,BORABU,1362,MEKENENE,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
10923,MABERA,ALFAYO NGERESA,46,NYAMIRA,273,BORABU,1362,MEKENENE,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
10924,MOSETI,SIRVANUS NYABUTI,46,NYAMIRA,273,BORABU,1362,MEKENENE,27,JUBILEE PARTY,JP,Male
10925,NYANG'AU,DAVID ANGWENYI,46,NYAMIRA,273,BORABU,1362,MEKENENE,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
10926,OCHARO,GEORGE MORARA,46,NYAMIRA,273,BORABU,1362,MEKENENE,IND,INDEPENDENT,IND,Male
10927,OMAO,BENSON ONGUTI,46,NYAMIRA,273,BORABU,1362,MEKENENE,19,KENYA SOCIAL CONGRESS,KSC,Male
10928,ONGERI,ROBERT KIBWAGE,46,NYAMIRA,273,BORABU,1362,MEKENENE,IND,INDEPENDENT,IND,Male
10929,RICHARD,STEPHEN KAKA,46,NYAMIRA,273,BORABU,1362,MEKENENE,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
10930,ARORI,EVANS MATARA,46,NYAMIRA,273,BORABU,1363,KIABONYORU,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
10931,DUKE,MAOSA OMOTI,46,NYAMIRA,273,BORABU,1363,KIABONYORU,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
10932,MASIRA,PETERSON NYATUKA,46,NYAMIRA,273,BORABU,1363,KIABONYORU,62,AMANI NATIONAL CONGRESS,ANC,Male
10933,MOSE,PETER ONYANGO,46,NYAMIRA,273,BORABU,1363,KIABONYORU,27,JUBILEE PARTY,JP,Male
10934,MOTANYA,SHADRACK MARUBE,46,NYAMIRA,273,BORABU,1363,KIABONYORU,34,SAFINA,SAFINA,Male
10935,NYABERA,KEVIN ATUYA,46,NYAMIRA,273,BORABU,1363,KIABONYORU,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
10936,NYAGWENCHA,MATHEW MORARA,46,NYAMIRA,273,BORABU,1363,KIABONYORU,39,PEOPLES DEMOCRATIC PARTY,PDP,Male
10937,NYAIGERO,ROBERT OIGO,46,NYAMIRA,273,BORABU,1363,KIABONYORU,2,THE NATIONAL VISION PARTY,NVP,Male
10938,NYAMWENO,CHARLES MECHA,46,NYAMIRA,273,BORABU,1363,KIABONYORU,5,CHAMA MWANGAZA DAIMA,CMD,Male
10939,NYAUNDI,EVANS MESA,46,NYAMIRA,273,BORABU,1363,KIABONYORU,50,MUUNGANO PARTY,MUUNGANO,Male
10940,ONCHANA,JOHN BIKONDO,46,NYAMIRA,273,BORABU,1363,KIABONYORU,IND,INDEPENDENT,IND,Male
10941,ONCHWARI,JOHN KEBASO,46,NYAMIRA,273,BORABU,1363,KIABONYORU,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
10942,ONDIEKI,DAGLOUS CHIBU,46,NYAMIRA,273,BORABU,1363,KIABONYORU,54,CHAMA CHA MASHINANI,CCM,Male
10943,ONDIEKI,JARED OBEGI,46,NYAMIRA,273,BORABU,1363,KIABONYORU,19,KENYA SOCIAL CONGRESS,KSC,Male
10944,SABWENGI,JAMES KINGERECHI,46,NYAMIRA,273,BORABU,1363,KIABONYORU,9,KENYA NATIONAL CONGRESS,KNC,Male
10945,AIGA,FRED MENGE,46,NYAMIRA,273,BORABU,1364,NYANSIONGO,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
10946,CHANCHU,KEFA AMENYA,46,NYAMIRA,273,BORABU,1364,NYANSIONGO,25,PROGRESSIVE PARTY OF KENYA,PPOK,Male
